instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
283878405,1108900,BANKEX2481953900PE,BANKEX,0,2024-08-19,53900.0,0.05,15,PE,BFO-OPT,BFO
284036101,1109516,BANKEX2481953900CE,BANKEX,0,2024-08-19,53900.0,0.05,15,CE,BFO-OPT,BFO
283780357,1108517,BANKEX2481953800PE,BANKEX,0,2024-08-19,53800.0,0.05,15,PE,BFO-OPT,BFO
283929093,1109098,BANKEX2481953800CE,BANKEX,0,2024-08-19,53800.0,0.05,15,CE,BFO-OPT,BFO
283820037,1108672,BANKEX2481953700PE,BANKEX,0,2024-08-19,53700.0,0.05,15,PE,BFO-OPT,BFO
283973125,1109270,BANKEX2481953700CE,BANKEX,0,2024-08-19,53700.0,0.05,15,CE,BFO-OPT,BFO
283868677,1108862,BANKEX2481953600CE,BANKEX,0,2024-08-19,53600.0,0.05,15,CE,BFO-OPT,BFO
284029445,1109490,BANKEX2481953600PE,BANKEX,0,2024-08-19,53600.0,0.05,15,PE,BFO-OPT,BFO
283768837,1108472,BANKEX2481953500CE,BANKEX,0,2024-08-19,53500.0,0.05,15,CE,BFO-OPT,BFO
284066565,1109635,BANKEX2481953500PE,BANKEX,0,2024-08-19,53500.0,0.05,15,PE,BFO-OPT,BFO
283810053,1108633,BANKEX2481953400CE,BANKEX,0,2024-08-19,53400.0,0.05,15,CE,BFO-OPT,BFO
283966469,1109244,BANKEX2481953400PE,BANKEX,0,2024-08-19,53400.0,0.05,15,PE,BFO-OPT,BFO
283863813,1108843,BANKEX2481953300PE,BANKEX,0,2024-08-19,53300.0,0.05,15,PE,BFO-OPT,BFO
284015621,1109436,BANKEX2481953300CE,BANKEX,0,2024-08-19,53300.0,0.05,15,CE,BFO-OPT,BFO
283895813,1108968,BANKEX2481953200PE,BANKEX,0,2024-08-19,53200.0,0.05,15,PE,BFO-OPT,BFO
284055557,1109592,BANKEX2481953200CE,BANKEX,0,2024-08-19,53200.0,0.05,15,CE,BFO-OPT,BFO
283804165,1108610,BANKEX2481953100PE,BANKEX,0,2024-08-19,53100.0,0.05,15,PE,BFO-OPT,BFO
283952133,1109188,BANKEX2481953100CE,BANKEX,0,2024-08-19,53100.0,0.05,15,CE,BFO-OPT,BFO
283839749,1108749,BANKEX2481953000PE,BANKEX,0,2024-08-19,53000.0,0.05,15,PE,BFO-OPT,BFO
283993605,1109350,BANKEX2481953000CE,BANKEX,0,2024-08-19,53000.0,0.05,15,CE,BFO-OPT,BFO
283801093,1108598,BANKEX2481952900PE,BANKEX,0,2024-08-19,52900.0,0.05,15,PE,BFO-OPT,BFO
283949317,1109177,BANKEX2481952900CE,BANKEX,0,2024-08-19,52900.0,0.05,15,CE,BFO-OPT,BFO
284154117,1109977,BANKEX2481952800CE,BANKEX,0,2024-08-19,52800.0,0.05,15,CE,BFO-OPT,BFO
284230661,1110276,BANKEX2481952800PE,BANKEX,0,2024-08-19,52800.0,0.05,15,PE,BFO-OPT,BFO
284245253,1110333,BANKEX2481952700PE,BANKEX,0,2024-08-19,52700.0,0.05,15,PE,BFO-OPT,BFO
284259077,1110387,BANKEX2481952700CE,BANKEX,0,2024-08-19,52700.0,0.05,15,CE,BFO-OPT,BFO
284116997,1109832,BANKEX2481952600CE,BANKEX,0,2024-08-19,52600.0,0.05,15,CE,BFO-OPT,BFO
284201477,1110162,BANKEX2481952600PE,BANKEX,0,2024-08-19,52600.0,0.05,15,PE,BFO-OPT,BFO
284151557,1109967,BANKEX2481952500PE,BANKEX,0,2024-08-19,52500.0,0.05,15,PE,BFO-OPT,BFO
284226821,1110261,BANKEX2481952500CE,BANKEX,0,2024-08-19,52500.0,0.05,15,CE,BFO-OPT,BFO
288421381,1126646,BANKEX24AUG57600CE,BANKEX,0,2024-08-26,57600.0,0.05,15,CE,BFO-OPT,BFO
288496389,1126939,BANKEX24AUG57600PE,BANKEX,0,2024-08-26,57600.0,0.05,15,PE,BFO-OPT,BFO
288309509,1126209,BANKEX24AUG57700CE,BANKEX,0,2024-08-26,57700.0,0.05,15,CE,BFO-OPT,BFO
288410117,1126602,BANKEX24AUG57700PE,BANKEX,0,2024-08-26,57700.0,0.05,15,PE,BFO-OPT,BFO
288124933,1125488,BANKEX24AUG57500CE,BANKEX,0,2024-08-26,57500.0,0.05,15,CE,BFO-OPT,BFO
288382981,1126496,BANKEX24AUG57500PE,BANKEX,0,2024-08-26,57500.0,0.05,15,PE,BFO-OPT,BFO
288131845,1125515,BANKEX24AUG57800PE,BANKEX,0,2024-08-26,57800.0,0.05,15,PE,BFO-OPT,BFO
288444165,1126735,BANKEX24AUG57800CE,BANKEX,0,2024-08-26,57800.0,0.05,15,CE,BFO-OPT,BFO
288393733,1126538,BANKEX24AUG57400CE,BANKEX,0,2024-08-26,57400.0,0.05,15,CE,BFO-OPT,BFO
288475397,1126857,BANKEX24AUG57400PE,BANKEX,0,2024-08-26,57400.0,0.05,15,PE,BFO-OPT,BFO
288345605,1126350,BANKEX24AUG57900CE,BANKEX,0,2024-08-26,57900.0,0.05,15,CE,BFO-OPT,BFO
288436741,1126706,BANKEX24AUG57900PE,BANKEX,0,2024-08-26,57900.0,0.05,15,PE,BFO-OPT,BFO
288171013,1125668,BANKEX24AUG57300PE,BANKEX,0,2024-08-26,57300.0,0.05,15,PE,BFO-OPT,BFO
288482821,1126886,BANKEX24AUG57300CE,BANKEX,0,2024-08-26,57300.0,0.05,15,CE,BFO-OPT,BFO
288172037,1125672,BANKEX24AUG58000CE,BANKEX,0,2024-08-26,58000.0,0.05,15,CE,BFO-OPT,BFO
288238853,1125933,BANKEX24AUG58000PE,BANKEX,0,2024-08-26,58000.0,0.05,15,PE,BFO-OPT,BFO
288370181,1126446,BANKEX24AUG57200CE,BANKEX,0,2024-08-26,57200.0,0.05,15,CE,BFO-OPT,BFO
288451333,1126763,BANKEX24AUG57200PE,BANKEX,0,2024-08-26,57200.0,0.05,15,PE,BFO-OPT,BFO
288286981,1126121,BANKEX24AUG58100CE,BANKEX,0,2024-08-26,58100.0,0.05,15,CE,BFO-OPT,BFO
288386821,1126511,BANKEX24AUG58100PE,BANKEX,0,2024-08-26,58100.0,0.05,15,PE,BFO-OPT,BFO
288150277,1125587,BANKEX24AUG57100PE,BANKEX,0,2024-08-26,57100.0,0.05,15,PE,BFO-OPT,BFO
288466693,1126823,BANKEX24AUG57100CE,BANKEX,0,2024-08-26,57100.0,0.05,15,CE,BFO-OPT,BFO
288186373,1125728,BANKEX24AUG58200CE,BANKEX,0,2024-08-26,58200.0,0.05,15,CE,BFO-OPT,BFO
288272645,1126065,BANKEX24AUG58200PE,BANKEX,0,2024-08-26,58200.0,0.05,15,PE,BFO-OPT,BFO
288163333,1125638,BANKEX24AUG57000CE,BANKEX,0,2024-08-26,57000.0,0.05,15,CE,BFO-OPT,BFO
288426501,1126666,BANKEX24AUG57000PE,BANKEX,0,2024-08-26,57000.0,0.05,15,PE,BFO-OPT,BFO
288177669,1125694,BANKEX24AUG58300PE,BANKEX,0,2024-08-26,58300.0,0.05,15,PE,BFO-OPT,BFO
288319749,1126249,BANKEX24AUG58300CE,BANKEX,0,2024-08-26,58300.0,0.05,15,CE,BFO-OPT,BFO
288183045,1125715,BANKEX24AUG56900PE,BANKEX,0,2024-08-26,56900.0,0.05,15,PE,BFO-OPT,BFO
288504325,1126970,BANKEX24AUG56900CE,BANKEX,0,2024-08-26,56900.0,0.05,15,CE,BFO-OPT,BFO
288299013,1126168,BANKEX24AUG58400PE,BANKEX,0,2024-08-26,58400.0,0.05,15,PE,BFO-OPT,BFO
227230213,887618,BANKEX24AUG64600PE,BANKEX,0,2024-08-26,64600.0,0.05,15,PE,BFO-OPT,BFO
227683333,889388,BANKEX24AUG64600CE,BANKEX,0,2024-08-26,64600.0,0.05,15,CE,BFO-OPT,BFO
227093253,887083,BANKEX24AUG64500CE,BANKEX,0,2024-08-26,64500.0,0.05,15,CE,BFO-OPT,BFO
227317765,887960,BANKEX24AUG64500PE,BANKEX,0,2024-08-26,64500.0,0.05,15,PE,BFO-OPT,BFO
222001925,867195,BANKEX24AUG64400PE,BANKEX,0,2024-08-26,64400.0,0.05,15,PE,BFO-OPT,BFO
222052357,867392,BANKEX24AUG64400CE,BANKEX,0,2024-08-26,64400.0,0.05,15,CE,BFO-OPT,BFO
217389317,849177,BANKEX24AUG64300PE,BANKEX,0,2024-08-26,64300.0,0.05,15,PE,BFO-OPT,BFO
217940229,851329,BANKEX24AUG64300CE,BANKEX,0,2024-08-26,64300.0,0.05,15,CE,BFO-OPT,BFO
217444357,849392,BANKEX24AUG64200CE,BANKEX,0,2024-08-26,64200.0,0.05,15,CE,BFO-OPT,BFO
217782277,850712,BANKEX24AUG64200PE,BANKEX,0,2024-08-26,64200.0,0.05,15,PE,BFO-OPT,BFO
216744453,846658,BANKEX24AUG64100CE,BANKEX,0,2024-08-26,64100.0,0.05,15,CE,BFO-OPT,BFO
216759557,846717,BANKEX24AUG64100PE,BANKEX,0,2024-08-26,64100.0,0.05,15,PE,BFO-OPT,BFO
216720133,846563,BANKEX24AUG64000CE,BANKEX,0,2024-08-26,64000.0,0.05,15,CE,BFO-OPT,BFO
216738309,846634,BANKEX24AUG64000PE,BANKEX,0,2024-08-26,64000.0,0.05,15,PE,BFO-OPT,BFO
216752901,846691,BANKEX24AUG63900CE,BANKEX,0,2024-08-26,63900.0,0.05,15,CE,BFO-OPT,BFO
216766981,846746,BANKEX24AUG63900PE,BANKEX,0,2024-08-26,63900.0,0.05,15,PE,BFO-OPT,BFO
216588805,846050,BANKEX24AUG63800CE,BANKEX,0,2024-08-26,63800.0,0.05,15,CE,BFO-OPT,BFO
216612101,846141,BANKEX24AUG63800PE,BANKEX,0,2024-08-26,63800.0,0.05,15,PE,BFO-OPT,BFO
216658181,846321,BANKEX24AUG63700CE,BANKEX,0,2024-08-26,63700.0,0.05,15,CE,BFO-OPT,BFO
216679173,846403,BANKEX24AUG63700PE,BANKEX,0,2024-08-26,63700.0,0.05,15,PE,BFO-OPT,BFO
216605445,846115,BANKEX24AUG63600PE,BANKEX,0,2024-08-26,63600.0,0.05,15,PE,BFO-OPT,BFO
216683269,846419,BANKEX24AUG63600CE,BANKEX,0,2024-08-26,63600.0,0.05,15,CE,BFO-OPT,BFO
216608773,846128,BANKEX24AUG63500CE,BANKEX,0,2024-08-26,63500.0,0.05,15,CE,BFO-OPT,BFO
216672261,846376,BANKEX24AUG63500PE,BANKEX,0,2024-08-26,63500.0,0.05,15,PE,BFO-OPT,BFO
216598789,846089,BANKEX24AUG63400PE,BANKEX,0,2024-08-26,63400.0,0.05,15,PE,BFO-OPT,BFO
216675077,846387,BANKEX24AUG63400CE,BANKEX,0,2024-08-26,63400.0,0.05,15,CE,BFO-OPT,BFO
216602629,846104,BANKEX24AUG63300CE,BANKEX,0,2024-08-26,63300.0,0.05,15,CE,BFO-OPT,BFO
216625413,846193,BANKEX24AUG63300PE,BANKEX,0,2024-08-26,63300.0,0.05,15,PE,BFO-OPT,BFO
216592389,846064,BANKEX24AUG63200PE,BANKEX,0,2024-08-26,63200.0,0.05,15,PE,BFO-OPT,BFO
216669957,846367,BANKEX24AUG63200CE,BANKEX,0,2024-08-26,63200.0,0.05,15,CE,BFO-OPT,BFO
216595461,846076,BANKEX24AUG63100CE,BANKEX,0,2024-08-26,63100.0,0.05,15,CE,BFO-OPT,BFO
216619781,846171,BANKEX24AUG63100PE,BANKEX,0,2024-08-26,63100.0,0.05,15,PE,BFO-OPT,BFO
216663557,846342,BANKEX24AUG63000CE,BANKEX,0,2024-08-26,63000.0,0.05,15,CE,BFO-OPT,BFO
216685317,846427,BANKEX24AUG63000PE,BANKEX,0,2024-08-26,63000.0,0.05,15,PE,BFO-OPT,BFO
216607237,846122,BANKEX24AUG62900CE,BANKEX,0,2024-08-26,62900.0,0.05,15,CE,BFO-OPT,BFO
216628229,846204,BANKEX24AUG62900PE,BANKEX,0,2024-08-26,62900.0,0.05,15,PE,BFO-OPT,BFO
216359173,845153,BANKEX24AUG62800CE,BANKEX,0,2024-08-26,62800.0,0.05,15,CE,BFO-OPT,BFO
216382725,845245,BANKEX24AUG62800PE,BANKEX,0,2024-08-26,62800.0,0.05,15,PE,BFO-OPT,BFO
216349445,845115,BANKEX24AUG62700PE,BANKEX,0,2024-08-26,62700.0,0.05,15,PE,BFO-OPT,BFO
216386821,845261,BANKEX24AUG62700CE,BANKEX,0,2024-08-26,62700.0,0.05,15,CE,BFO-OPT,BFO
216353797,845132,BANKEX24AUG62600CE,BANKEX,0,2024-08-26,62600.0,0.05,15,CE,BFO-OPT,BFO
216376837,845222,BANKEX24AUG62600PE,BANKEX,0,2024-08-26,62600.0,0.05,15,PE,BFO-OPT,BFO
216277253,844833,BANKEX24AUG62500CE,BANKEX,0,2024-08-26,62500.0,0.05,15,CE,BFO-OPT,BFO
216295173,844903,BANKEX24AUG62500PE,BANKEX,0,2024-08-26,62500.0,0.05,15,PE,BFO-OPT,BFO
216248837,844722,BANKEX24AUG62400CE,BANKEX,0,2024-08-26,62400.0,0.05,15,CE,BFO-OPT,BFO
216268037,844797,BANKEX24AUG62400PE,BANKEX,0,2024-08-26,62400.0,0.05,15,PE,BFO-OPT,BFO
216270597,844807,BANKEX24AUG62300CE,BANKEX,0,2024-08-26,62300.0,0.05,15,CE,BFO-OPT,BFO
216289541,844881,BANKEX24AUG62300PE,BANKEX,0,2024-08-26,62300.0,0.05,15,PE,BFO-OPT,BFO
216242181,844696,BANKEX24AUG62200CE,BANKEX,0,2024-08-26,62200.0,0.05,15,CE,BFO-OPT,BFO
216262661,844776,BANKEX24AUG62200PE,BANKEX,0,2024-08-26,62200.0,0.05,15,PE,BFO-OPT,BFO
216265477,844787,BANKEX24AUG62100CE,BANKEX,0,2024-08-26,62100.0,0.05,15,CE,BFO-OPT,BFO
216284165,844860,BANKEX24AUG62100PE,BANKEX,0,2024-08-26,62100.0,0.05,15,PE,BFO-OPT,BFO
216257029,844754,BANKEX24AUG62000PE,BANKEX,0,2024-08-26,62000.0,0.05,15,PE,BFO-OPT,BFO
216286981,844871,BANKEX24AUG62000CE,BANKEX,0,2024-08-26,62000.0,0.05,15,CE,BFO-OPT,BFO
216234245,844665,BANKEX24AUG61900CE,BANKEX,0,2024-08-26,61900.0,0.05,15,CE,BFO-OPT,BFO
216293125,844895,BANKEX24AUG61900PE,BANKEX,0,2024-08-26,61900.0,0.05,15,PE,BFO-OPT,BFO
216225541,844631,BANKEX24AUG61800PE,BANKEX,0,2024-08-26,61800.0,0.05,15,PE,BFO-OPT,BFO
216296709,844909,BANKEX24AUG61800CE,BANKEX,0,2024-08-26,61800.0,0.05,15,CE,BFO-OPT,BFO
216228357,844642,BANKEX24AUG61700CE,BANKEX,0,2024-08-26,61700.0,0.05,15,CE,BFO-OPT,BFO
216248069,844719,BANKEX24AUG61700PE,BANKEX,0,2024-08-26,61700.0,0.05,15,PE,BFO-OPT,BFO
216290565,844885,BANKEX24AUG61600CE,BANKEX,0,2024-08-26,61600.0,0.05,15,CE,BFO-OPT,BFO
216308997,844957,BANKEX24AUG61600PE,BANKEX,0,2024-08-26,61600.0,0.05,15,PE,BFO-OPT,BFO
216222725,844620,BANKEX24AUG61500CE,BANKEX,0,2024-08-26,61500.0,0.05,15,CE,BFO-OPT,BFO
216241669,844694,BANKEX24AUG61500PE,BANKEX,0,2024-08-26,61500.0,0.05,15,PE,BFO-OPT,BFO
216245765,844710,BANKEX24AUG61400CE,BANKEX,0,2024-08-26,61400.0,0.05,15,CE,BFO-OPT,BFO
216303365,844935,BANKEX24AUG61400PE,BANKEX,0,2024-08-26,61400.0,0.05,15,PE,BFO-OPT,BFO
216171269,844419,BANKEX24AUG61300PE,BANKEX,0,2024-08-26,61300.0,0.05,15,PE,BFO-OPT,BFO
216212741,844581,BANKEX24AUG61300CE,BANKEX,0,2024-08-26,61300.0,0.05,15,CE,BFO-OPT,BFO
216173829,844429,BANKEX24AUG61200CE,BANKEX,0,2024-08-26,61200.0,0.05,15,CE,BFO-OPT,BFO
216207109,844559,BANKEX24AUG61200PE,BANKEX,0,2024-08-26,61200.0,0.05,15,PE,BFO-OPT,BFO
216165125,844395,BANKEX24AUG61100PE,BANKEX,0,2024-08-26,61100.0,0.05,15,PE,BFO-OPT,BFO
216208645,844565,BANKEX24AUG61100CE,BANKEX,0,2024-08-26,61100.0,0.05,15,CE,BFO-OPT,BFO
216168197,844407,BANKEX24AUG61000CE,BANKEX,0,2024-08-26,61000.0,0.05,15,CE,BFO-OPT,BFO
216181765,844460,BANKEX24AUG61000PE,BANKEX,0,2024-08-26,61000.0,0.05,15,PE,BFO-OPT,BFO
216092933,844113,BANKEX24AUG60900CE,BANKEX,0,2024-08-26,60900.0,0.05,15,CE,BFO-OPT,BFO
216119813,844218,BANKEX24AUG60900PE,BANKEX,0,2024-08-26,60900.0,0.05,15,PE,BFO-OPT,BFO
215797253,842958,BANKEX24AUG60800CE,BANKEX,0,2024-08-26,60800.0,0.05,15,CE,BFO-OPT,BFO
215819781,843046,BANKEX24AUG60800PE,BANKEX,0,2024-08-26,60800.0,0.05,15,PE,BFO-OPT,BFO
215823365,843060,BANKEX24AUG60700CE,BANKEX,0,2024-08-26,60700.0,0.05,15,CE,BFO-OPT,BFO
215847429,843154,BANKEX24AUG60700PE,BANKEX,0,2024-08-26,60700.0,0.05,15,PE,BFO-OPT,BFO
215813125,843020,BANKEX24AUG60600PE,BANKEX,0,2024-08-26,60600.0,0.05,15,PE,BFO-OPT,BFO
215852037,843172,BANKEX24AUG60600CE,BANKEX,0,2024-08-26,60600.0,0.05,15,CE,BFO-OPT,BFO
215816709,843034,BANKEX24AUG60500CE,BANKEX,0,2024-08-26,60500.0,0.05,15,CE,BFO-OPT,BFO
215839237,843122,BANKEX24AUG60500PE,BANKEX,0,2024-08-26,60500.0,0.05,15,PE,BFO-OPT,BFO
215844613,843143,BANKEX24AUG60400CE,BANKEX,0,2024-08-26,60400.0,0.05,15,CE,BFO-OPT,BFO
215871237,843247,BANKEX24AUG60400PE,BANKEX,0,2024-08-26,60400.0,0.05,15,PE,BFO-OPT,BFO
288238341,1125931,BANKEX24AUG60300CE,BANKEX,0,2024-08-26,60300.0,0.05,15,CE,BFO-OPT,BFO
288345861,1126351,BANKEX24AUG60300PE,BANKEX,0,2024-08-26,60300.0,0.05,15,PE,BFO-OPT,BFO
288361221,1126411,BANKEX24AUG60200CE,BANKEX,0,2024-08-26,60200.0,0.05,15,CE,BFO-OPT,BFO
288444933,1126738,BANKEX24AUG60200PE,BANKEX,0,2024-08-26,60200.0,0.05,15,PE,BFO-OPT,BFO
288212741,1125831,BANKEX24AUG60100CE,BANKEX,0,2024-08-26,60100.0,0.05,15,CE,BFO-OPT,BFO
288311045,1126215,BANKEX24AUG60100PE,BANKEX,0,2024-08-26,60100.0,0.05,15,PE,BFO-OPT,BFO
288323077,1126262,BANKEX24AUG60000CE,BANKEX,0,2024-08-26,60000.0,0.05,15,CE,BFO-OPT,BFO
288423173,1126653,BANKEX24AUG60000PE,BANKEX,0,2024-08-26,60000.0,0.05,15,PE,BFO-OPT,BFO
288422405,1126650,BANKEX24AUG59900CE,BANKEX,0,2024-08-26,59900.0,0.05,15,CE,BFO-OPT,BFO
288496645,1126940,BANKEX24AUG59900PE,BANKEX,0,2024-08-26,59900.0,0.05,15,PE,BFO-OPT,BFO
288282885,1126105,BANKEX24AUG59800CE,BANKEX,0,2024-08-26,59800.0,0.05,15,CE,BFO-OPT,BFO
288383493,1126498,BANKEX24AUG59800PE,BANKEX,0,2024-08-26,59800.0,0.05,15,PE,BFO-OPT,BFO
288394245,1126540,BANKEX24AUG59700CE,BANKEX,0,2024-08-26,59700.0,0.05,15,CE,BFO-OPT,BFO
288475653,1126858,BANKEX24AUG59700PE,BANKEX,0,2024-08-26,59700.0,0.05,15,PE,BFO-OPT,BFO
288349957,1126367,BANKEX24AUG59600PE,BANKEX,0,2024-08-26,59600.0,0.05,15,PE,BFO-OPT,BFO
288484357,1126892,BANKEX24AUG59600CE,BANKEX,0,2024-08-26,59600.0,0.05,15,CE,BFO-OPT,BFO
288370949,1126449,BANKEX24AUG59500CE,BANKEX,0,2024-08-26,59500.0,0.05,15,CE,BFO-OPT,BFO
288453125,1126770,BANKEX24AUG59500PE,BANKEX,0,2024-08-26,59500.0,0.05,15,PE,BFO-OPT,BFO
288150789,1125589,BANKEX24AUG59400PE,BANKEX,0,2024-08-26,59400.0,0.05,15,PE,BFO-OPT,BFO
288466949,1126824,BANKEX24AUG59400CE,BANKEX,0,2024-08-26,59400.0,0.05,15,CE,BFO-OPT,BFO
288334085,1126305,BANKEX24AUG59300CE,BANKEX,0,2024-08-26,59300.0,0.05,15,CE,BFO-OPT,BFO
288429573,1126678,BANKEX24AUG59300PE,BANKEX,0,2024-08-26,59300.0,0.05,15,PE,BFO-OPT,BFO
288127749,1125499,BANKEX24AUG59200PE,BANKEX,0,2024-08-26,59200.0,0.05,15,PE,BFO-OPT,BFO
288439557,1126717,BANKEX24AUG59200CE,BANKEX,0,2024-08-26,59200.0,0.05,15,CE,BFO-OPT,BFO
288139525,1125545,BANKEX24AUG59100CE,BANKEX,0,2024-08-26,59100.0,0.05,15,CE,BFO-OPT,BFO
288402437,1126572,BANKEX24AUG59100PE,BANKEX,0,2024-08-26,59100.0,0.05,15,PE,BFO-OPT,BFO
288415749,1126624,BANKEX24AUG59000CE,BANKEX,0,2024-08-26,59000.0,0.05,15,CE,BFO-OPT,BFO
288490757,1126917,BANKEX24AUG59000PE,BANKEX,0,2024-08-26,59000.0,0.05,15,PE,BFO-OPT,BFO
288176133,1125688,BANKEX24AUG58900CE,BANKEX,0,2024-08-26,58900.0,0.05,15,CE,BFO-OPT,BFO
288248325,1125970,BANKEX24AUG58900PE,BANKEX,0,2024-08-26,58900.0,0.05,15,PE,BFO-OPT,BFO
288143877,1125562,BANKEX24AUG58800PE,BANKEX,0,2024-08-26,58800.0,0.05,15,PE,BFO-OPT,BFO
288268293,1126048,BANKEX24AUG58800CE,BANKEX,0,2024-08-26,58800.0,0.05,15,CE,BFO-OPT,BFO
288157445,1125615,BANKEX24AUG58700CE,BANKEX,0,2024-08-26,58700.0,0.05,15,CE,BFO-OPT,BFO
288219653,1125858,BANKEX24AUG58700PE,BANKEX,0,2024-08-26,58700.0,0.05,15,PE,BFO-OPT,BFO
288225541,1125881,BANKEX24AUG58600CE,BANKEX,0,2024-08-26,58600.0,0.05,15,CE,BFO-OPT,BFO
288327173,1126278,BANKEX24AUG58600PE,BANKEX,0,2024-08-26,58600.0,0.05,15,PE,BFO-OPT,BFO
288134661,1125526,BANKEX24AUG58500CE,BANKEX,0,2024-08-26,58500.0,0.05,15,CE,BFO-OPT,BFO
288198661,1125776,BANKEX24AUG58500PE,BANKEX,0,2024-08-26,58500.0,0.05,15,PE,BFO-OPT,BFO
288207877,1125812,BANKEX24AUG58400CE,BANKEX,0,2024-08-26,58400.0,0.05,15,CE,BFO-OPT,BFO
288191493,1125748,BANKEX24AUG56800CE,BANKEX,0,2024-08-26,56800.0,0.05,15,CE,BFO-OPT,BFO
288281349,1126099,BANKEX24AUG56800PE,BANKEX,0,2024-08-26,56800.0,0.05,15,PE,BFO-OPT,BFO
288166917,1125652,BANKEX24AUG56700PE,BANKEX,0,2024-08-26,56700.0,0.05,15,PE,BFO-OPT,BFO
288291845,1126140,BANKEX24AUG56700CE,BANKEX,0,2024-08-26,56700.0,0.05,15,CE,BFO-OPT,BFO
288175877,1125687,BANKEX24AUG56600CE,BANKEX,0,2024-08-26,56600.0,0.05,15,CE,BFO-OPT,BFO
288247301,1125966,BANKEX24AUG56600PE,BANKEX,0,2024-08-26,56600.0,0.05,15,PE,BFO-OPT,BFO
288266501,1126041,BANKEX24AUG56500CE,BANKEX,0,2024-08-26,56500.0,0.05,15,CE,BFO-OPT,BFO
288367877,1126437,BANKEX24AUG56500PE,BANKEX,0,2024-08-26,56500.0,0.05,15,PE,BFO-OPT,BFO
288157189,1125614,BANKEX24AUG56400CE,BANKEX,0,2024-08-26,56400.0,0.05,15,CE,BFO-OPT,BFO
288218117,1125852,BANKEX24AUG56400PE,BANKEX,0,2024-08-26,56400.0,0.05,15,PE,BFO-OPT,BFO
288225285,1125880,BANKEX24AUG56300CE,BANKEX,0,2024-08-26,56300.0,0.05,15,CE,BFO-OPT,BFO
288326661,1126276,BANKEX24AUG56300PE,BANKEX,0,2024-08-26,56300.0,0.05,15,PE,BFO-OPT,BFO
288198405,1125775,BANKEX24AUG56200PE,BANKEX,0,2024-08-26,56200.0,0.05,15,PE,BFO-OPT,BFO
288349701,1126366,BANKEX24AUG56200CE,BANKEX,0,2024-08-26,56200.0,0.05,15,CE,BFO-OPT,BFO
288207621,1125811,BANKEX24AUG56100CE,BANKEX,0,2024-08-26,56100.0,0.05,15,CE,BFO-OPT,BFO
288297733,1126163,BANKEX24AUG56100PE,BANKEX,0,2024-08-26,56100.0,0.05,15,PE,BFO-OPT,BFO
288319237,1126247,BANKEX24AUG56000CE,BANKEX,0,2024-08-26,56000.0,0.05,15,CE,BFO-OPT,BFO
288414213,1126618,BANKEX24AUG56000PE,BANKEX,0,2024-08-26,56000.0,0.05,15,PE,BFO-OPT,BFO
288358405,1126400,BANKEX24AUG55900PE,BANKEX,0,2024-08-26,55900.0,0.05,15,PE,BFO-OPT,BFO
288489733,1126913,BANKEX24AUG55900CE,BANKEX,0,2024-08-26,55900.0,0.05,15,CE,BFO-OPT,BFO
288376837,1126472,BANKEX24AUG55800CE,BANKEX,0,2024-08-26,55800.0,0.05,15,CE,BFO-OPT,BFO
288459269,1126794,BANKEX24AUG55800PE,BANKEX,0,2024-08-26,55800.0,0.05,15,PE,BFO-OPT,BFO
288152581,1125596,BANKEX24AUG55700PE,BANKEX,0,2024-08-26,55700.0,0.05,15,PE,BFO-OPT,BFO
288471045,1126840,BANKEX24AUG55700CE,BANKEX,0,2024-08-26,55700.0,0.05,15,CE,BFO-OPT,BFO
288344581,1126346,BANKEX24AUG55600CE,BANKEX,0,2024-08-26,55600.0,0.05,15,CE,BFO-OPT,BFO
288435205,1126700,BANKEX24AUG55600PE,BANKEX,0,2024-08-26,55600.0,0.05,15,PE,BFO-OPT,BFO
288130309,1125509,BANKEX24AUG55500PE,BANKEX,0,2024-08-26,55500.0,0.05,15,PE,BFO-OPT,BFO
288442373,1126728,BANKEX24AUG55500CE,BANKEX,0,2024-08-26,55500.0,0.05,15,CE,BFO-OPT,BFO
288143621,1125561,BANKEX24AUG55400CE,BANKEX,0,2024-08-26,55400.0,0.05,15,CE,BFO-OPT,BFO
288409605,1126600,BANKEX24AUG55400PE,BANKEX,0,2024-08-26,55400.0,0.05,15,PE,BFO-OPT,BFO
288418565,1126635,BANKEX24AUG55300CE,BANKEX,0,2024-08-26,55300.0,0.05,15,CE,BFO-OPT,BFO
288496133,1126938,BANKEX24AUG55300PE,BANKEX,0,2024-08-26,55300.0,0.05,15,PE,BFO-OPT,BFO
288123397,1125482,BANKEX24AUG55200CE,BANKEX,0,2024-08-26,55200.0,0.05,15,CE,BFO-OPT,BFO
288184069,1125719,BANKEX24AUG55200PE,BANKEX,0,2024-08-26,55200.0,0.05,15,PE,BFO-OPT,BFO
288392709,1126534,BANKEX24AUG55100CE,BANKEX,0,2024-08-26,55100.0,0.05,15,CE,BFO-OPT,BFO
288474117,1126852,BANKEX24AUG55100PE,BANKEX,0,2024-08-26,55100.0,0.05,15,PE,BFO-OPT,BFO
288170757,1125667,BANKEX24AUG55000PE,BANKEX,0,2024-08-26,55000.0,0.05,15,PE,BFO-OPT,BFO
